"time","steps","distance","floors","active-minutes","calories-burned"
2016-04-12 00:00:00,0,0,0,0,20.3055
2016-04-12 00:15:00,0,0,0,0,20.3055
2016-04-12 00:30:00,0,0,0,0,20.3055
2016-04-12 00:45:00,0,0,0,0,20.3055
2016-04-12 01:00:00,0,0,0,0,20.3055
2016-04-12 01:15:00,0,0,0,0,20.3055
2016-04-12 01:30:00,0,0,0,0,20.3055
2016-04-12 01:45:00,0,0,0,0,20.3055
2016-04-12 02:00:00,0,0,0,0,20.3055
2016-04-12 02:15:00,0,0,0,0,20.3055
2016-04-12 02:30:00,0,0,0,0,20.3055
2016-04-12 02:45:00,0,0,0,0,20.3055
2016-04-12 03:00:00,0,0,0,0,20.3055
2016-04-12 03:15:00,0,0,0,0,20.3055
2016-04-12 03:30:00,0,0,0,0,20.44087
2016-04-12 03:45:00,0,0,0,0,20.3055
2016-04-12 04:00:00,0,0,0,0,20.57624
2016-04-12 04:15:00,0,0,0,0,20.3055
2016-04-12 04:30:00,0,0,0,0,20.3055
2016-04-12 04:45:00,0,0,0,0,20.3055
2016-04-12 05:00:00,0,0,0,0,20.71161
2016-04-12 05:15:00,0,0,0,0,20.44087
2016-04-12 05:30:00,8,0.0037220134,0,0,22.33605
2016-04-12 05:45:00,0,0,0,0,20.57624
2016-04-12 06:00:00,0,0,0,0,20.3055
2016-04-12 06:15:00,0,0,0,0,20.3055
2016-04-12 06:30:00,0,0,0,0,20.3055
2016-04-12 06:45:00,0,0,0,0,20.3055
2016-04-12 07:00:00,0,0,0,0,20.57624
2016-04-12 07:15:00,0,0,0,0,20.98235
2016-04-12 07:30:00,8,0.0037220134,0,0,22.60679
2016-04-12 07:45:00,0,0,0,0,21.25309
2016-04-12 08:00:00,0,0,0,0,20.57624
2016-04-12 08:15:00,15,0.006984212,0,0,23.0129
2016-04-12 08:30:00,91,0.04235266,0,0,43.3184
2016-04-12 08:45:00,89,0.041420605,0,0,40.74637
2016-04-12 09:00:00,122,0.0567809,0,0,45.21358
2016-04-12 09:15:00,111,0.051660802,1,0,36.27916
2016-04-12 09:30:00,252,0.11728381,0,0,51.30523
2016-04-12 09:45:00,44,0.020480394,0,0,30.59362
2016-04-12 10:00:00,21,0.009774169,2,0,28.83381
2016-04-12 10:15:00,330,0.1535781,0,0,50.35764
2016-04-12 10:30:00,206,0.09587757,0,0,37.09138
2016-04-12 10:45:00,304,0.14148001,1,0,45.07821
2016-04-12 11:00:00,122,0.0567809,0,0,31.94732
2016-04-12 11:15:00,0,0,0,0,20.84698
2016-04-12 11:30:00,0,0,0,0,21.11772
2016-04-12 11:45:00,0,0,0,0,20.98235
2016-04-12 12:00:00,446,0.20757526,2,0,55.23096
2016-04-12 12:15:00,6,0.0027899568,0,0,23.28364
2016-04-12 12:30:00,117,0.05445697,0,1,30.18751
2016-04-12 12:45:00,1760,0.81911016,0,15,138.34814
2016-04-12 13:00:00,1625,0.7562833,0,15,135.91148
2016-04-12 13:15:00,360,0.16755274,2,5,52.52356
2016-04-12 13:30:00,0,0,0,0,20.84698
2016-04-12 13:45:00,0,0,0,0,21.52383
2016-04-12 14:00:00,201,0.09354743,0,0,34.92546
2016-04-12 14:15:00,203,0.09447949,1,0,42.64155
2016-04-12 14:30:00,0,0,0,0,21.6592
2016-04-12 14:45:00,0,0,0,0,20.98235
2016-04-12 15:00:00,6,0.0027899568,0,0,22.74216
2016-04-12 15:15:00,0,0,0,0,20.71161
2016-04-12 15:30:00,0,0,0,0,21.25309
2016-04-12 15:45:00,588,0.27367052,0,5,62.40557
2016-04-12 16:00:00,1604,0.7465216,2,14,132.39186
2016-04-12 16:15:00,16,0.007444027,0,0,25.17882
2016-04-12 16:30:00,78,0.036300506,0,0,28.83381
2016-04-12 16:45:00,443,0.20618339,2,11,105.31786
2016-04-12 17:00:00,0,0,0,0,26.12641
2016-04-12 17:15:00,0,0,0,0,25.04345
2016-04-12 17:30:00,407,0.189425,2,6,70.3924
2016-04-12 17:45:00,365,0.16988288,0,13,113.84617
2016-04-12 18:00:00,364,0.16940443,1,11,118.58412
2016-04-12 18:15:00,702,0.32671696,4,15,141.73239
2016-04-12 18:30:00,557,0.25923607,0,9,89.61494
2016-04-12 18:45:00,262,0.121937886,0,0,44.53673
2016-04-12 19:00:00,396,0.18431112,0,0,53.20041
2016-04-12 19:15:00,127,0.05911104,0,0,40.47563
2016-04-12 19:30:00,37,0.017218195,0,0,31.40584
2016-04-12 19:45:00,214,0.0996058,0,0,45.61969
2016-04-12 20:00:00,865,0.40258017,0,0,85.2831
2016-04-12 20:15:00,189,0.08796131,0,0,40.20489
2016-04-12 20:30:00,0,0,0,0,23.68975
2016-04-12 20:45:00,6,0.0027899568,0,0,23.41901
2016-04-12 21:00:00,99,0.046074674,0,0,31.27047
2016-04-12 21:15:00,99,0.046080887,0,0,41.69396
2016-04-12 21:30:00,201,0.09355365,0,0,42.10007
2016-04-12 21:45:00,23,0.010706225,0,0,27.61548
2016-04-12 22:00:00,0,0,0,0,20.57624
2016-04-12 22:15:00,145,0.06748713,0,0,40.34026
2016-04-12 22:30:00,826,0.38443613,0,0,84.74162
2016-04-12 22:45:00,476,0.22152504,0,0,61.99946
2016-04-12 23:00:00,146,0.067953154,0,0,37.22675
2016-04-12 23:15:00,426,0.19827333,0,3,66.60204
2016-04-12 23:30:00,603,0.28063607,1,7,92.72845
2016-04-12 23:45:00,37,0.017218195,0,0,25.04345
